Description,Latitude,Longitude,RackType,RackCount,ShelterIndicator
823618-2,1.4017578626889473,103.91185627363205,HDB_RACKS,12,Y
823619-1,1.402616354485862,103.91061179148544,HDB_RACKS,4,Y
823619-2,1.4025683655441428,103.91058436564151,HDB_RACKS,7,Y
823619-3,1.402345720345942,103.91076175680872,HDB_RACKS,7,Y
823619-4,1.4025823214173097,103.91063029585429,HDB_RACKS,10,Y
823622-1,1.4007933140217566,103.91078730190878,HDB_RACKS,3,Y
823622-2,1.40079450908995,103.9107343387632,HDB_RACKS,4,Y
823623-1,1.399670327679478,103.91146471919748,HDB_RACKS,4,Y
823623-2,1.3996532229621033,103.9114552326738,HDB_RACKS,5,Y
823623-3,1.399641687896137,103.91142835547232,HDB_RACKS,10,Y
823624-1,1.4003230808538416,103.91210662282477,HDB_RACKS,3,Y
823624-2,1.4003334226740467,103.91212875701714,HDB_RACKS,4,Y
823624-3,1.4005227697540832,103.9121710548788,HDB_RACKS,5,Y
823632-1,1.4010068564825604,103.91289911721792,HDB_RACKS,4,Y
823632-2,1.4010335093276427,103.91287540329994,HDB_RACKS,6,Y
823637-1,1.3991296063614966,103.91506866207628,HDB_RACKS,6,Y
823637-2,1.3992116385481055,103.91525592801409,HDB_RACKS,10,Y
823637-3,1.3991619480073163,103.91501469391241,HDB_RACKS,11,Y
823638-1,1.399859357597922,103.91550315724076,HDB_RACKS,4,Y
823638-2,1.3998643430306197,103.91555841366026,HDB_RACKS,6,Y
823638-3,1.3998990553899928,103.91552227323258,HDB_RACKS,11,Y
823642-1,1.3984101246498435,103.91605555768848,HDB_RACKS,6,Y
823642-2,1.3986619060137861,103.91603829462291,HDB_RACKS,10,Y
823642-3,1.3983809366105908,103.91609609440356,HDB_RACKS,12,Y
823658-1,1.4006768841611141,103.91865371319423,HDB_RACKS,6,Y
823658-2,1.4000194985387542,103.9196374602678,HDB_RACKS,6,Y
823658-3,1.4007343608473033,103.9187651750808,HDB_RACKS,10,Y
823658-4,1.3999920530062677,103.91958410082351,HDB_RACKS,10,Y
823659-1,1.4013823457568102,103.91920945685017,HDB_RACKS,4,Y
823659-2,1.4014074087470059,103.91915017063035,HDB_RACKS,8,Y
823659-3,1.4013763817603602,103.9191308023797,HDB_RACKS,8,Y
823659-4,1.4014507673096286,103.91916835365248,HDB_RACKS,12,Y
823659-5,1.4013433663497934,103.91909918136308,HDB_RACKS,16,Y
823661-1,1.4020614503731037,103.91713423317935,HDB_RACKS,8,Y
823661-2,1.4020968554532156,103.91708680469779,HDB_RACKS,14,Y
823662-1,1.4015255753185916,103.91853319328567,HDB_RACKS,4,Y
823662-2,1.4014989290115976,103.91837667428705,HDB_RACKS,7,Y
823662-3,1.401506087312488,103.91843121869992,HDB_RACKS,12,Y
823663-1,1.4005353061633414,103.91767685372679,HDB_RACKS,2,Y
823663-2,1.4005052791302766,103.91750709391023,HDB_RACKS,3,Y
823663-3,1.4005223787232177,103.91765748614952,HDB_RACKS,3,Y
823663-4,1.4004440115717884,103.9177205253595,HDB_RACKS,4,Y
823665-1,1.401673894985545,103.9145449514506,HDB_RACKS,4,Y
823665-2,1.401631729172682,103.91454415942604,HDB_RACKS,5,Y
823670-1,1.4054097621822492,103.91413402196508,HDB_RACKS,4,Y
823670-2,1.4054443722710395,103.91406841195565,HDB_RACKS,6,Y
823670-3,1.4054260728362993,103.91409726446466,HDB_RACKS,7,Y
823672-1,1.4075062180988274,103.91126893587358,HDB_RACKS,3,Y
823673-1,1.407433246398211,103.91058258396274,HDB_RACKS,6,Y
823673-2,1.4074093779866834,103.91061262211267,HDB_RACKS,7,Y
823676-1,1.405418730483961,103.91053894013461,HDB_RACKS,11,Y
823677-1,1.405578018423271,103.90987245059986,HDB_RACKS,16,Y
823678-1,1.4062881469727375,103.90934018127078,HDB_RACKS,4,Y
823678-2,1.4062412102299933,103.90926073474381,HDB_RACKS,12,Y
823678-3,1.406284963896665,103.90936191978554,HDB_RACKS,14,Y
823679-1,1.4063927807547996,103.90888762500052,HDB_RACKS,8,Y
823682-1,1.4037455511478258,103.91564262678251,HDB_RACKS,3,Y
823682-2,1.403730842595096,103.91536871935817,HDB_RACKS,5,Y
823682-3,1.4037348215728285,103.9153390758983,HDB_RACKS,5,Y
823683-1,1.4042328858029824,103.91448140468688,HDB_RACKS,1,Y
823683-2,1.4043005049157729,103.9146347633243,HDB_RACKS,2,Y
823683-3,1.4042464096218537,103.91451065356233,HDB_RACKS,2,Y
823683-4,1.4043752838619339,103.91479839867675,HDB_RACKS,5,Y
823683-5,1.4042655027922324,103.91453436906974,HDB_RACKS,5,Y
823684-1,1.4036023845576941,103.91455885160597,HDB_RACKS,2,Y
823684-2,1.403728084822681,103.91460707620247,HDB_RACKS,3,Y
823684-3,1.4036421660539111,103.91449126548893,HDB_RACKS,4,Y
823684-4,1.4036182976436937,103.91451735104641,HDB_RACKS,11,Y
824102-1,1.3985096269706678,103.90517991183017,HDB_RACKS,10,Y
824102-2,1.3984003357665762,103.90531707797383,HDB_RACKS,16,Y
824105-1,1.3973386064758613,103.90521499058582,HDB_RACKS,12,Y
824106-1,1.3976019294041266,103.90712510631911,HDB_RACKS,9,Y
824106-2,1.3974715859917448,103.90714699992714,HDB_RACKS,12,Y
824107-1,1.3963135909662228,103.90787115107942,HDB_RACKS,5,Y
824107-2,1.3962090593503327,103.90804570350772,HDB_RACKS,6,Y
824107-3,1.3961681296290807,103.90807260505682,HDB_RACKS,8,Y
824109-1,1.3954389388499893,103.90892252430105,HDB_RACKS,10,Y
824109-2,1.3955333874489735,103.90900448717795,HDB_RACKS,12,Y
824110-1,1.3950229933769571,103.91031238679601,HDB_RACKS,10,Y
824110-2,1.3949537303747856,103.91027359441752,HDB_RACKS,12,Y
824110-3,1.3953091815103527,103.91028142656837,HDB_RACKS,16,Y
824126-1,1.3938640778408458,103.91129170588509,HDB_RACKS,10,Y
824126-2,1.3938780101066637,103.91100317644988,HDB_RACKS,16,Y
824167-1,1.3945857559391888,103.91462543691557,HDB_RACKS,5,Y
824167-2,1.3946414531631615,103.91443967293934,HDB_RACKS,8,Y
824168-1,1.3937367912098244,103.91403303226855,HDB_RACKS,5,Y
824173-1,1.395966083574181,103.910687229829,HDB_RACKS,6,Y
824173-2,1.3960784291964556,103.9107988132509,HDB_RACKS,19,Y
824174-1,1.3974549794254902,103.91002569336986,HDB_RACKS,4,Y
824174-2,1.3973584681518871,103.91018176880738,HDB_RACKS,6,Y
824174-3,1.397278241974732,103.91010822166051,HDB_RACKS,18,Y
824175-1,1.3984177989015358,103.90793168503696,HDB_RACKS,25,Y
824176-1,1.3978504867582708,103.90958479361105,HDB_RACKS,5,Y
824176-2,1.39809553970031,103.90928597804094,HDB_RACKS,6,Y
824176-3,1.3978836714522702,103.90954362542459,HDB_RACKS,8,Y
824176-4,1.3981390029926317,103.90926234623872,HDB_RACKS,10,Y
824195-1,1.4014772429694955,103.90690646740653,HDB_RACKS,5,Y
824195-2,1.40133016615114,103.90710473967412,HDB_RACKS,16,Y
824195-3,1.4015859088594127,103.90677640147256,HDB_RACKS,16,Y
824196-1,1.3995435604801083,103.90729816389508,HDB_RACKS,6,Y
824196-2,1.399664057182464,103.90740165273301,HDB_RACKS,12,Y
824199-1,1.4006086888717855,103.90616018927585,HDB_RACKS,12,Y
824201-1,1.399670166882134,103.90341265415172,HDB_RACKS,3,Y
824201-2,1.3997279368031879,103.90345166236693,HDB_RACKS,5,Y
824204-1,1.3983162137069494,103.90251595427716,HDB_RACKS,4,Y
824204-2,1.3982638698930956,103.9024970932493,HDB_RACKS,12,Y
824207-1,1.4011449893583476,103.90054851512188,HDB_RACKS,20,Y
824211-1,1.400883609544483,103.899282444777,HDB_RACKS,4,Y
824211-2,1.4010933528113974,103.89918195148485,HDB_RACKS,6,Y
824217-1,1.4020032741361512,103.89618908690773,HDB_RACKS,30,Y
824256-1,1.405092611795732,103.89584771624924,HDB_RACKS,8,Y
824256-2,1.4050963300054222,103.89574651495043,HDB_RACKS,8,Y
824256-3,1.4050239383228946,103.89597854479864,HDB_RACKS,28,Y
824265-1,1.4048573751638374,103.89835150464452,HDB_RACKS,13,Y
824266-1,1.4049213981252018,103.89810885745806,HDB_RACKS,6,Y
824268-1,1.403384434106579,103.89809174711648,HDB_RACKS,6,Y
824268-2,1.403327461759648,103.89818517053426,HDB_RACKS,8,Y
824271-1,1.4034418741220793,103.90085041645087,HDB_RACKS,10,Y
824271-2,1.4035931805114883,103.90088250216107,HDB_RACKS,16,Y
824272-1,1.4028522730720632,103.90037756074612,HDB_RACKS,3,Y
824272-2,1.402840628312901,103.90042128785014,HDB_RACKS,14,Y
824273-1,1.4027947855718865,103.90148244872647,HDB_RACKS,5,Y
824273-2,1.4026057771454554,103.90138685811726,HDB_RACKS,12,Y
824274-1,1.4029305130432377,103.90171106661228,HDB_RACKS,9,Y
824289-1,1.4019121663615892,103.90375624803274,HDB_RACKS,4,Y
824289-2,1.4018675870697908,103.90382980541183,HDB_RACKS,21,Y
824301-1,1.4046321711413061,103.90534920666357,HDB_RACKS,6,Y
824301-2,1.4044197489230423,103.9054084873893,HDB_RACKS,6,Y
824302-1,1.4047682244229411,103.90506700343207,HDB_RACKS,4,Y
824302-2,1.4047045764978652,103.9051112693645,HDB_RACKS,4,Y
824302-3,1.4045589831569538,103.90517213312064,HDB_RACKS,6,Y
824303-1,1.4043449755063138,103.90504406615467,HDB_RACKS,6,Y
824305-1,1.4058461731939382,103.90712944315456,HDB_RACKS,6,Y
824305-2,1.405893921296131,103.90671364323644,HDB_RACKS,7,Y
824305-3,1.4058159523893832,103.9067721375802,HDB_RACKS,12,Y
824306-1,1.4061628369582098,103.9064274916588,HDB_RACKS,2,Y
824306-2,1.4063267322689672,103.90625516831871,HDB_RACKS,4,Y
824306-3,1.406415838954245,103.90620774133423,HDB_RACKS,6,Y
824306-4,1.4063696955226113,103.90619667285965,HDB_RACKS,6,Y
824306-5,1.4061182852528251,103.90640061337618,HDB_RACKS,6,Y
824306-6,1.4062805822687503,103.90645279125258,HDB_RACKS,14,Y
824316-1,1.4089012372736227,103.89673712729186,HDB_RACKS,4,Y
824316-2,1.4088687163383709,103.8966686947954,HDB_RACKS,5,Y
824316-3,1.408939497790577,103.89679415475052,HDB_RACKS,6,Y
824322-1,1.410093101646266,103.89672005163652,HDB_RACKS,12,Y
824322-2,1.410106496283588,103.89661360265029,HDB_RACKS,12,Y
824601-1,1.4030267886197116,103.90782091142994,HDB_RACKS,7,Y
824601-2,1.4030270376681224,103.90765458739246,HDB_RACKS,12,Y
824601-3,1.4028193129267765,103.90768302868696,HDB_RACKS,12,Y
824612-1,1.4047000898956923,103.90744234519238,HDB_RACKS,8,Y
824612-2,1.404618064927225,103.90757651673488,HDB_RACKS,16,Y
824613-1,1.4039262220829218,103.90896386666935,HDB_RACKS,6,Y
824613-2,1.4037735254215622,103.90879676273164,HDB_RACKS,9,Y
824613-3,1.4038274931660277,103.90910374006748,HDB_RACKS,14,Y
824613-4,1.4038094578575504,103.9087158203004,HDB_RACKS,18,Y
824618-1,1.4018609612880382,103.9115441744306,HDB_RACKS,7,Y
824618-2,1.4018136310941027,103.91151948882428,HDB_RACKS,9,Y
824619-1,1.4021168641806603,103.91107096886518,HDB_RACKS,7,Y
824619-2,1.4020651427169966,103.91118810006654,HDB_RACKS,7,Y
824619-3,1.4022743644633346,103.91112222736731,HDB_RACKS,8,Y
824619-4,1.4023429460362202,103.91099761907176,HDB_RACKS,10,Y
824637-1,1.3991969187726483,103.91542303220473,HDB_RACKS,14,Y
824642-1,1.3987998744032568,103.91594847916076,HDB_RACKS,4,Y
824642-2,1.3991132186477593,103.91547840791044,HDB_RACKS,4,Y
824642-3,1.3987809777420623,103.9159840370305,HDB_RACKS,14,Y
824662-1,1.4018557741970163,103.91764132872149,HDB_RACKS,4,Y
824662-2,1.4018398626480135,103.91763895661622,HDB_RACKS,14,Y
824672-1,1.4078560909834912,103.9107966251077,HDB_RACKS,6,Y
824672-2,1.4078338140228654,103.91081717732233,HDB_RACKS,7,Y
824676-1,1.4056368179004473,103.91073283662891,HDB_RACKS,5,Y
824676-2,1.4056181675622335,103.91066012752721,HDB_RACKS,8,Y
824677-1,1.405925230142629,103.91037500613788,HDB_RACKS,9,Y
824677-2,1.4058247999509796,103.91014119510899,HDB_RACKS,10,Y
824684-1,1.4038434595970029,103.91416321656989,HDB_RACKS,4,Y
824684-2,1.403831128786038,103.91414503468175,HDB_RACKS,4,Y
825195-1,1.401846727214743,103.90722836140935,HDB_RACKS,5,Y
825195-2,1.4018049952501486,103.90698684022006,HDB_RACKS,12,Y
EDFIELD PLAINS BLOCK 617C_1,1.401812823150761,103.91251832117781,HDB_RACKS,8,Y
EDFIELD PLAINS BLOCK 617C_2,1.4018726126831227,103.91241312905754,HDB_RACKS,7,Y
EDFIELD PLAINS BLOCK 617C_3,1.4020484067714643,103.91242974252958,HDB_RACKS,7,Y
EDGEFIELD PLAINS BLOCK 104B_YB,1.396627398838947,103.9052244190806,Yellow Box,10,Y
EDGEFIELD PLAINS BLOCK 122B_A_YB,1.3941041164899743,103.90965831649675,Yellow Box,12,Y
EDGEFIELD PLAINS BLOCK 122B_B_YB,1.3940662878373349,103.90941573351574,Yellow Box,18,Y
EDGEFIELD PLAINS BLOCK 615C_YB,1.4036770860737604,103.91019728473438,Yellow Box,16,Y
EDGEFIELD PLAINS BLOCK 617A_1,1.4022481595496736,103.91193110495304,HDB_RACKS,8,Y
EDGEFIELD PLAINS BLOCK 617A_2,1.4023671106344218,103.91187356153158,HDB_RACKS,6,Y
EDGEFIELD PLAINS BLOCK 617A_3,1.4024007360107476,103.91199855805871,HDB_RACKS,4,Y
EDGEFIELD PLAINS BLOCK 617B_1,1.402091215870455,103.9120950788187,HDB_RACKS,7,Y
EDGEFIELD PLAINS BLOCK 617B_2,1.4022120943400433,103.91223542265878,HDB_RACKS,8,Y
EDGEFIELD PLAINS BLOCK 617D_1,1.4016870072765044,103.91299478443533,HDB_RACKS,7,Y
EDGEFIELD PLAINS BLOCK 617D_2,1.4016010717358935,103.91279676907843,HDB_RACKS,8,Y
EDGEFIELD PLAINS BLOCK 617D_3,1.4016870188587995,103.91265568809705,HDB_RACKS,6,Y
EDGEFIELD PLAINS BLOCK 662D_YB,1.4016643889027094,103.9176458384397,Yellow Box,6,Y
EDGEFIELD PLAINS BLOCK 668B_YB,1.4047203908292578,103.91318570456298,Yellow Box,16,Y
EDGEFIELD PLAINS BLOCK 669B_A_YB,1.4044269139500174,103.9136383140932,Yellow Box,13,Y
EDGEFIELD PLAINS BLOCK 669B_B_YB,1.4051792158598795,103.91433665175498,Yellow Box,13,Y
EDGEFIELD PLAINS BLOCK 671B_A_YB,1.4061574198776785,103.91158661140777,Yellow Box,13,Y
EDGEFIELD PLAINS BLOCK 671B_B_YB,1.4062454511531586,103.9114340594386,Yellow Box,13,Y
PUNGGOL CENTRAL BLOCK 160B,1.3952038587633675,103.91612901555085,HDB_RACKS,6,Y
PUNGGOL CENTRAL BLOCK 163A_A_YB,1.3955395119216967,103.91400850871186,Yellow Box,6,Y
PUNGGOL CENTRAL BLOCK 163A_B_YB,1.3958413504373894,103.9140118353935,Yellow Box,6,Y
PUNGGOL CENTRAL BLOCK 163B_YB,1.3957198548552465,103.91378348400643,Yellow Box,6,Y
PUNGGOL CENTRAL BLOCK 165A_YB,1.3953388745077997,103.91470608999595,Yellow Box,6,Y
PUNGGOL CENTRAL BLOCK 260A,1.404740824084521,103.896776506986,HDB_RACKS,10,Y
PUNGGOL CENTRAL BLOCK 261A_1,1.4058876110383032,103.89708444261723,HDB_RACKS,3,Y
PUNGGOL CENTRAL BLOCK 261A_2,1.40603140968807,103.89709565278521,HDB_RACKS,2,Y
PUNGGOL CENTRAL BLOCK 261A_3,1.4060263863717473,103.89705909322716,HDB_RACKS,6,Y
PUNGGOL CENTRAL BLOCK 261A_4,1.4060512987398803,103.89700278398531,HDB_RACKS,10,Y
PUNGGOL CENTRAL BLOCK 261A_5,1.406090534388298,103.89696256367809,HDB_RACKS,2,Y
PUNGGOL CENTRAL BLOCK 266B_1,1.4055912882223207,103.89772002404743,HDB_RACKS,6,Y
PUNGGOL CENTRAL BLOCK 266B_2,1.4056347640140952,103.89795292132062,HDB_RACKS,3,Y
PUNGGOL CENTRAL BLOCK 266B_3,1.4054825081412414,103.89788661340387,HDB_RACKS,9,Y
PUNGGOL CENTRAL BLOCK 266C,1.4050379573991791,103.89773531665693,HDB_RACKS,12,Y
PUNGGOL CENTRAL BLOCK 267A,1.4047235590773552,103.8974319877882,HDB_RACKS,6,Y
PUNGGOL CENTRAL BLOCK 602B_YB,1.4029791245105228,103.90670049609723,Yellow Box,13,Y
PUNGGOL CENTRAL BLOCK 645_A_YB,1.3979000152970875,103.91628846828891,Yellow Box,6,Y
PUNGGOL CENTRAL BLOCK 645_B_YB,1.3979062196197225,103.91631486767746,Yellow Box,6,Y
PUNGGOL CENTRAL BLOCK 649_YB,1.397265564637742,103.91480765001074,Yellow Box,6,Y
PUNGGOL DRIVE BLOCK 612A_YB,1.4043471004351,103.90908825546914,Yellow Box,13,Y
PUNGGOL DRIVE BLOCK 612B_YB,1.4049006663960133,103.90821510638195,Yellow Box,13,Y
PUNGGOL DRIVE BLOCK 617D_YB,1.4018302335123287,103.912724652345,Yellow Box,6,Y
PUNGGOL DRIVE BLOCK 641B,1.3990142075498273,103.91674071567218,HDB_RACKS,11,Y
PUNGGOL DRIVE BLOCK 641C_1,1.3990737476292754,103.91629778775855,HDB_RACKS,12,Y
PUNGGOL DRIVE BLOCK 641C_2,1.399073833927787,103.91663037274083,HDB_RACKS,11,Y
PUNGGOL DRIVE BLOCK 665B_YB,1.4021140427137193,103.91433093106596,Yellow Box,6,Y
PUNGGOL DRIVE BLOCK 676B_YB,1.4047851508288023,103.91019566553425,Yellow Box,13,Y
PUNGGOL EAST BLOCK 166A_1,1.3947056596845777,103.91564172026764,HDB_RACKS,8,Y
PUNGGOL EAST BLOCK 166A_2,1.3945362664526093,103.91563305136464,HDB_RACKS,10,Y
PUNGGOL EAST BLOCK 166A_3,1.3944241690071972,103.9155983953995,HDB_RACKS,10,Y
PUNGGOL FIELD BLOCK 101D_1,1.3986340929268082,103.90624898030083,HDB_RACKS,16,Y
PUNGGOL FIELD BLOCK 101D_2,1.398743120320199,103.90610890708774,HDB_RACKS,10,Y
PUNGGOL FIELD BLOCK 102A_1,1.398954488332405,103.9058299976823,HDB_RACKS,6,Y
PUNGGOL FIELD BLOCK 102A_2,1.3988427489369695,103.90597630432373,HDB_RACKS,10,Y
PUNGGOL FIELD BLOCK 102B_1,1.399140220745569,103.90557371240672,HDB_RACKS,5,Y
PUNGGOL FIELD BLOCK 102B_2,1.3992513227656962,103.90543509370552,HDB_RACKS,14,Y
PUNGGOL FIELD BLOCK 102B_3,1.3989940812544763,103.90546456248588,HDB_RACKS,12,Y
PUNGGOL FIELD BLOCK 102B_YB,1.3991435302153834,103.9051481902853,Yellow Box,18,Y
PUNGGOL FIELD BLOCK 106A_2,1.3967270988521983,103.90858606437004,HDB_RACKS,18,Y
PUNGGOL FIELD BLOCK 106A_YB,1.3966115459955537,103.9086038409534,Yellow Box,6,Y
PUNGGOL FIELD BLOCK 108_2,1.3966934646579627,103.9087283844693,HDB_RACKS,8,Y
PUNGGOL FIELD BLOCK 110A_1,1.396176730858333,103.90903785891595,HDB_RACKS,32,Y
PUNGGOL FIELD BLOCK 110A_2,1.3963459518676165,103.90894123632964,HDB_RACKS,4,Y
PUNGGOL FIELD BLOCK 110A_3,1.3962786942207184,103.90889296874953,HDB_RACKS,6,Y
PUNGGOL FIELD BLOCK 110A_YB,1.3961385153574994,103.90925165997317,Yellow Box,17,Y
PUNGGOL FIELD BLOCK 128A_1,1.3936637309352258,103.91240538896834,HDB_RACKS,14,Y
PUNGGOL FIELD BLOCK 128A_2,1.3936503277240058,103.91213719392282,HDB_RACKS,14,Y
PUNGGOL FIELD BLOCK 128A_3,1.393248793462501,103.91259754845458,HDB_RACKS,12,Y
PUNGGOL FIELD BLOCK 128A_4,1.3933577829310595,103.9124601814358,HDB_RACKS,16,Y
PUNGGOL FIELD BLOCK 128A_5,1.3934624087156675,103.91244966555148,HDB_RACKS,10,Y
PUNGGOL FIELD BLOCK 173A_1,1.3970085217931276,103.90940162811094,HDB_RACKS,5,Y
PUNGGOL FIELD BLOCK 173A_2,1.3968270936500713,103.90971118681213,HDB_RACKS,6,Y
PUNGGOL FIELD BLOCK 173A_3,1.3968910119400044,103.90947679209,HDB_RACKS,14,Y
PUNGGOL FIELD BLOCK 173A_4,1.3969944011427888,103.90934325461346,HDB_RACKS,8,Y
PUNGGOL FIELD BLOCK 173A_5,1.3970066198389213,103.90932831337751,HDB_RACKS,4,Y
PUNGGOL FIELD BLOCK 175A_1,1.397363200392967,103.90899531135791,HDB_RACKS,12,Y
PUNGGOL FIELD BLOCK 175A_2,1.3976109673548842,103.9088333912222,HDB_RACKS,12,Y
PUNGGOL FIELD BLOCK 175A_3,1.3976485617562617,103.90883619397894,HDB_RACKS,12,Y
PUNGGOL FIELD BLOCK 175A_YB,1.3973800566408046,103.90894033848835,Yellow Box,8,Y
PUNGGOL FIELD BLOCK 175B_YB,1.397779665809326,103.90871672371773,Yellow Box,8,Y
PUNGGOL FIELD BLOCK 196A,1.3994062544343817,103.90652297530917,HDB_RACKS,6,Y
PUNGGOL FIELD BLOCK 199A_1,1.399663212017396,103.90607418906598,HDB_RACKS,10,Y
PUNGGOL FIELD BLOCK 199A_2,1.3996230910553238,103.90627121124783,HDB_RACKS,7,Y
PUNGGOL FIELD BLOCK 199A_3,1.3997581584610221,103.90622893735635,HDB_RACKS,2,Y
PUNGGOL FIELD BLOCK 199B_1,1.3999924839435145,103.90564824049848,HDB_RACKS,12,Y
PUNGGOL FIELD BLOCK 199B_2,1.399882144897668,103.90579001984625,HDB_RACKS,12,Y
PUNGGOL PLACE BLOCK 289D_YB,1.4020145270737243,103.90360773219459,Yellow Box,8,Y
PUNGGOL ROAD BLOCK 297A_1,1.39525936698485,103.90070628937332,HDB_RACKS,5,Y
PUNGGOL ROAD BLOCK 297A_2,1.3949115841617474,103.9004752089001,HDB_RACKS,6,Y
PUNGGOL ROAD BLOCK 297B_1,1.3949779489149274,103.90126495924655,HDB_RACKS,6,Y
PUNGGOL ROAD BLOCK 612B_1,1.4049442498355056,103.90838367284599,HDB_RACKS,12,Y
PUNGGOL ROAD BLOCK 612B_2,1.404959346155025,103.90835218804874,HDB_RACKS,6,Y
PUNGGOL ROAD BLOCK 612C_1,1.4053714900620335,103.90777108440443,HDB_RACKS,5,Y
PUNGGOL ROAD BLOCK 612C_2,1.405246930257368,103.90794929196586,HDB_RACKS,6,Y
PUNGGOL WALK BLOCK 272B_YB,1.4034183102671096,103.90029912989732,Yellow Box,14,Y
PUNGGOL WAY BLOCK 266A_YB,1.4060605942861024,103.89793820287593,Yellow Box,16,Y
PUNGGOL WAY BLOCK 269B_YB,1.4033349907638175,103.89872075717501,Yellow Box,16,Y
PUNGGOL WAY BLOCK 312B,1.4113109741068062,103.9006299165503,HDB_RACKS,18,Y
PUNGGOL WAY BLOCK 314A_1,1.4082503989040132,103.89803517265918,HDB_RACKS,6,Y
PUNGGOL WAY BLOCK 314A_2,1.4081902506011776,103.89793151293468,HDB_RACKS,6,Y
PUNGGOL WAY BLOCK 314A_YB,1.4083198187179118,103.89815060172249,Yellow Box,11,Y
PUNGGOL WAY BLOCK 314C,1.407859418737144,103.89794177624741,HDB_RACKS,16,Y
PUNGGOL WAY BLOCK 316A_1,1.408835814666615,103.89830163902535,HDB_RACKS,14,Y
PUNGGOL WAY BLOCK 316A_2,1.4089778421392682,103.89840219843023,HDB_RACKS,4,Y
PUNGGOL WAY BLOCK 316A_3,1.4090671277037758,103.89845076146077,HDB_RACKS,32,Y
PUNGGOL WAY BLOCK 316A_4,1.409082169385831,103.89831255107244,HDB_RACKS,26,Y
PUNGGOL WAY BLOCK 316A_YB,1.409089598177898,103.89845882495501,Yellow Box,11,Y
PUNGGOL WAY BLOCK 327C,1.4120511498056973,103.89989085339502,HDB_RACKS,24,Y
PUNGGOL DRIVE 166A_4,1.3946240329281085,103.91556105124349,HDB_RACKS,4,Y
PUNGGOL ROAD BLOCK 612B_3,1.4049164884632017,103.9083724364109,HDB_RACKS,5,Y
PUNGGOL MRT A6,1.4059007274468849,103.90301913391833,MRT_RACKS,22,Y
821415-1,1.4166552826203163,103.89937481926972,HDB_RACKS,28,Y
822415-1,1.4172479660372197,103.90002821168055,HDB_RACKS,16,Y
823415-1,1.4174838602830684,103.9002743330374,HDB_RACKS,12,Y
824415-1,1.4176814201818617,103.90053217308302,HDB_RACKS,26,Y
823413-1,1.4173894784781753,103.90100095437161,HDB_RACKS,18,Y
822413-1,1.4169471745408666,103.90062004997236,HDB_RACKS,22,Y
821413-1,1.4162925662450228,103.89999888501579,HDB_RACKS,20,Y
821420-1,1.4182991622414096,103.90137235027132,HDB_RACKS,14,N
821420-2,1.4183709477910011,103.90132176517686,HDB_RACKS,16,N
821420-3,1.4184829913973194,103.90164406151547,HDB_RACKS,22,Y
822420-1,1.4186038860625212,103.90180521160272,HDB_RACKS,16,Y
823420-1,1.418884005381234,103.90225936014409,HDB_RACKS,16,Y
824420-1,1.4194236094716628,103.90293326188157,HDB_RACKS,28,Y
824419-1,1.4188515401089714,103.9032145187668,HDB_RACKS,18,Y
823419-1,1.418592063238949,103.90273107137108,HDB_RACKS,18,Y
822419-1,1.4181409235762363,103.9020073636159,HDB_RACKS,20,Y
821419-1,1.4178165730355152,103.90154149421222,HDB_RACKS,18,Y
823421-1,1.4194471291702666,103.90522154419249,HDB_RACKS,8,Y
823421-2,1.419304110829109,103.90532189014505,HDB_RACKS,28,Y
822421-1,1.4194239220637013,103.9047586132796,HDB_RACKS,40,Y
822422-1,1.419875080777695,103.90484359534193,HDB_RACKS,30,Y
821422-1,1.41980138495952,103.9040891339241,HDB_RACKS,30,Y
821421-1,1.4192809311286962,103.90397338555923,HDB_RACKS,32,Y
PUNGGOL MRT D6,1.4038085341542441,103.90166283507462,LTA_RACKS,10,Y
